SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 29 14:28:54 NZDT 2014
User: radimdet
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G7029
Integration Time (usec): 400000 (USB2G7029)
Spectra Averaged: 1 (USB2G7029)
Boxcar Smoothing: 0 (USB2G7029)
Correct for Electrical Dark: Yes (USB2G7029)
Strobe/Lamp Enabled: No (USB2G7029)
Correct for Detector Non-linearity: No (USB2G7029)
Correct for Stray Light: No (USB2G7029)
Number of Pixels in Processed Spectrum: 2048
340.33	-13.53
340.72	-13.53
341.10	-11.53
341.48	-8.53
341.87	-4.53
342.25	-2.53
342.63	2.47
343.02	6.47
343.40	-0.53
343.78	-4.53
344.17	-2.53
344.55	-3.53
344.93	-2.53
345.32	-5.53
345.70	-8.53
346.08	-6.53
346.46	-3.53
346.85	0.47
347.23	2.47
347.61	2.47
348.00	4.47
348.38	-0.53
348.76	-2.53
349.14	-1.53
349.53	-5.53
349.91	-2.53
350.29	-3.53
350.67	-6.53
351.06	-5.53
351.44	-3.53
351.82	-2.53
352.20	-1.53
352.59	-4.53
352.97	-3.53
353.35	-3.53
353.73	-5.53
354.11	-5.53
354.50	-4.53
354.88	-2.53
355.26	-3.53
355.64	-5.53
356.02	-0.53
356.41	-4.53
356.79	-6.53
357.17	-3.53
357.55	0.47
357.93	-4.53
358.32	-6.53
358.70	-5.53
359.08	-4.53
359.46	-1.53
359.84	-1.53
360.22	-6.53
360.60	-5.53
360.99	-8.53
361.37	-4.53
361.75	-2.53
362.13	-2.53
362.51	-2.53
362.89	-5.53
363.27	-2.53
363.65	-1.53
364.04	6.47
364.42	-0.53
364.80	-1.53
365.18	-5.53
365.56	0.47
365.94	-2.53
366.32	-0.53
366.70	-0.53
367.08	5.47
367.46	16.47
367.85	2.47
368.23	-3.53
368.61	-6.53
368.99	-4.53
369.37	-1.53
369.75	-2.53
370.13	1.47
370.51	-0.53
370.89	1.47
371.27	0.47
371.65	0.47
372.03	1.47
372.41	-3.53
372.79	-3.53
373.17	-5.53
373.55	-6.53
373.93	-3.53
374.31	-2.53
374.69	-2.53
375.07	-0.53
375.45	-0.53
375.83	0.47
376.21	0.47
376.59	-2.53
376.97	0.47
377.35	-1.53
377.73	-2.53
378.11	-2.53
378.49	-1.53
378.87	-0.53
379.25	-1.53
379.63	-2.53
380.01	0.47
380.39	-0.53
380.77	-1.53
381.15	-3.53
381.52	-2.53
381.90	-1.53
382.28	-2.53
382.66	-2.53
383.04	0.47
383.42	0.47
383.80	-0.53
384.18	0.47
384.56	1.47
384.94	1.47
385.32	1.47
385.69	-0.53
386.07	-1.53
386.45	12.47
386.83	2.47
387.21	-1.53
387.59	-2.53
387.97	-1.53
388.34	-0.53
388.72	-2.53
389.10	-2.53
389.48	-1.53
389.86	-1.53
390.24	1.47
390.62	0.47
390.99	3.47
391.37	-0.53
391.75	1.47
392.13	-1.53
392.51	-0.53
392.88	-2.53
393.26	-0.53
393.64	-1.53
394.02	-0.53
394.40	2.47
394.77	18.47
395.15	11.47
395.53	1.47
395.91	5.47
396.29	3.47
396.66	0.47
397.04	-0.53
397.42	-7.53
397.80	-2.53
398.17	1.47
398.55	8.47
398.93	4.47
399.31	1.47
399.68	0.47
400.06	-1.53
400.44	-0.53
400.82	0.47
401.19	-0.53
401.57	-0.53
401.95	-0.53
402.32	3.47
402.70	4.47
403.08	-1.53
403.45	-1.53
403.83	5.47
404.21	-0.53
404.59	-1.53
404.96	2.47
405.34	2.47
405.72	0.47
406.09	0.47
406.47	-2.53
406.85	-1.53
407.22	-0.53
407.60	0.47
407.97	-0.53
408.35	1.47
408.73	19.47
409.10	7.47
409.48	2.47
409.86	2.47
410.23	3.47
410.61	0.47
410.99	-1.53
411.36	2.47
411.74	0.47
412.11	-0.53
412.49	3.47
412.87	4.47
413.24	5.47
413.62	2.47
413.99	-0.53
414.37	-0.53
414.74	-2.53
415.12	-2.53
415.50	-0.53
415.87	-2.53
416.25	-0.53
416.62	1.47
417.00	-0.53
417.37	-3.53
417.75	-2.53
418.12	-0.53
418.50	2.47
418.87	1.47
419.25	0.47
419.63	4.47
420.00	-0.53
420.38	-0.53
420.75	2.47
421.13	1.47
421.50	-0.53
421.88	0.47
422.25	-1.53
422.63	-1.53
423.00	-2.53
423.38	-1.53
423.75	-0.53
424.12	-0.53
424.50	2.47
424.87	-1.53
425.25	1.47
425.62	1.47
426.00	4.47
426.37	-0.53
426.75	0.47
427.12	0.47
427.50	0.47
427.87	-0.53
428.24	-0.53
428.62	5.47
428.99	1.47
429.37	0.47
429.74	-0.53
430.11	0.47
430.49	0.47
430.86	0.47
431.24	1.47
431.61	1.47
431.98	-2.53
432.36	-2.53
432.73	1.47
433.11	-1.53
433.48	3.47
433.85	0.47
434.23	0.47
434.60	-0.53
434.97	-0.53
435.35	0.47
435.72	-0.53
436.09	-1.53
436.47	-1.53
436.84	-1.53
437.21	5.47
437.59	3.47
437.96	0.47
438.33	-0.53
438.71	-2.53
439.08	2.47
439.45	6.47
439.83	1.47
440.20	2.47
440.57	1.47
440.94	6.47
441.32	4.47
441.69	0.47
442.06	0.47
442.43	1.47
442.81	-0.53
443.18	0.47
443.55	1.47
443.93	1.47
444.30	-0.53
444.67	0.47
445.04	1.47
445.41	3.47
445.79	5.47
446.16	7.47
446.53	8.47
446.90	3.47
447.28	3.47
447.65	0.47
448.02	0.47
448.39	0.47
448.76	7.47
449.14	6.47
449.51	2.47
449.88	1.47
450.25	25.47
450.62	7.47
451.00	2.47
451.37	1.47
451.74	0.47
452.11	7.47
452.48	4.47
452.85	1.47
453.22	-0.53
453.60	11.47
453.97	7.47
454.34	2.47
454.71	4.47
455.08	1.47
455.45	2.47
455.82	2.47
456.20	4.47
456.57	2.47
456.94	-0.53
457.31	1.47
457.68	5.47
458.05	4.47
458.42	0.47
458.79	0.47
459.16	3.47
459.53	0.47
459.90	0.47
460.27	4.47
460.65	2.47
461.02	-0.53
461.39	-1.53
461.76	4.47
462.13	1.47
462.50	1.47
462.87	0.47
463.24	1.47
463.61	0.47
463.98	0.47
464.35	6.47
464.72	3.47
465.09	0.47
465.46	0.47
465.83	2.47
466.20	4.47
466.57	4.47
466.94	3.47
467.31	4.47
467.68	-0.53
468.05	-2.53
468.42	-2.53
468.79	1.47
469.16	2.47
469.53	2.47
469.90	3.47
470.27	1.47
470.64	-0.53
471.01	-1.53
471.38	-1.53
471.75	0.47
472.11	0.47
472.48	2.47
472.85	0.47
473.22	0.47
473.59	3.47
