SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 29 14:10:03 NZDT 2014
User: radimdet
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G7029
Integration Time (usec): 400000 (USB2G7029)
Spectra Averaged: 1 (USB2G7029)
Boxcar Smoothing: 0 (USB2G7029)
Correct for Electrical Dark: Yes (USB2G7029)
Strobe/Lamp Enabled: No (USB2G7029)
Correct for Detector Non-linearity: No (USB2G7029)
Correct for Stray Light: No (USB2G7029)
Number of Pixels in Processed Spectrum: 2048
340.33	-9.10
340.72	-9.10
341.10	-10.10
341.48	-8.10
341.87	-6.10
342.25	-4.10
342.63	-1.10
343.02	8.90
343.40	-0.10
343.78	-5.10
344.17	-2.10
344.55	-5.10
344.93	-1.10
345.32	-5.10
345.70	-5.10
346.08	-7.10
346.46	-2.10
346.85	-1.10
347.23	-1.10
347.61	-1.10
348.00	3.90
348.38	-0.10
348.76	-4.10
349.14	-3.10
349.53	-3.10
349.91	-2.10
350.29	-4.10
350.67	-5.10
351.06	-3.10
351.44	-6.10
351.82	-3.10
352.20	0.90
352.59	-3.10
352.97	-1.10
353.35	-2.10
353.73	-3.10
354.11	-2.10
354.50	-1.10
354.88	0.90
355.26	-2.10
355.64	-2.10
356.02	0.90
356.41	-0.10
356.79	-2.10
357.17	-2.10
357.55	-0.10
357.93	0.90
358.32	-3.10
358.70	-3.10
359.08	-4.10
359.46	-3.10
359.84	-2.10
360.22	-2.10
360.60	-2.10
360.99	-1.10
361.37	-0.10
361.75	-0.10
362.13	5.90
362.51	-1.10
362.89	-4.10
363.27	-3.10
363.65	-3.10
364.04	10.90
364.42	2.90
364.80	1.90
365.18	0.90
365.56	4.90
365.94	-0.10
366.32	2.90
366.70	-0.10
367.08	4.90
367.46	14.90
367.85	5.90
368.23	5.90
368.61	3.90
368.99	-4.10
369.37	-5.10
369.75	-1.10
370.13	0.90
370.51	-5.10
370.89	-3.10
371.27	0.90
371.65	4.90
372.03	4.90
372.41	-0.10
372.79	-3.10
373.17	-5.10
373.55	-4.10
373.93	-1.10
374.31	-3.10
374.69	-3.10
375.07	-1.10
375.45	-1.10
375.83	-0.10
376.21	-1.10
376.59	2.90
376.97	2.90
377.35	-0.10
377.73	0.90
378.11	-1.10
378.49	-3.10
378.87	-1.10
379.25	-1.10
379.63	-0.10
380.01	-0.10
380.39	-3.10
380.77	-3.10
381.15	0.90
381.52	-3.10
381.90	-3.10
382.28	-3.10
382.66	3.90
383.04	1.90
383.42	1.90
383.80	-0.10
384.18	-3.10
384.56	-0.10
384.94	4.90
385.32	2.90
385.69	0.90
386.07	-2.10
386.45	10.90
386.83	4.90
387.21	1.90
387.59	-0.10
387.97	-0.10
388.34	-2.10
388.72	-1.10
389.10	-1.10
389.48	-0.10
389.86	1.90
390.24	4.90
390.62	1.90
390.99	0.90
391.37	-1.10
391.75	0.90
392.13	-0.10
392.51	-0.10
392.88	-0.10
393.26	-1.10
393.64	1.90
394.02	-1.10
394.40	1.90
394.77	18.90
395.15	6.90
395.53	0.90
395.91	-1.10
396.29	5.90
396.66	0.90
397.04	1.90
397.42	-0.10
397.80	0.90
398.17	-2.10
398.55	2.90
398.93	0.90
399.31	-0.10
399.68	-0.10
400.06	-2.10
400.44	0.90
400.82	1.90
401.19	1.90
401.57	-1.10
401.95	-1.10
402.32	0.90
402.70	-3.10
403.08	-1.10
403.45	5.90
403.83	4.90
404.21	3.90
404.59	-1.10
404.96	5.90
405.34	1.90
405.72	0.90
406.09	0.90
406.47	-4.10
406.85	-5.10
407.22	-0.10
407.60	-3.10
407.97	-0.10
408.35	3.90
408.73	16.90
409.10	4.90
409.48	2.90
409.86	0.90
410.23	4.90
410.61	2.90
410.99	-0.10
411.36	-1.10
411.74	-1.10
412.11	-2.10
412.49	2.90
412.87	3.90
413.24	0.90
413.62	1.90
413.99	-0.10
414.37	0.90
414.74	1.90
415.12	1.90
415.50	5.90
415.87	0.90
416.25	2.90
416.62	1.90
417.00	2.90
417.37	-0.10
417.75	1.90
418.12	1.90
418.50	0.90
418.87	2.90
419.25	2.90
419.63	3.90
420.00	-2.10
420.38	2.90
420.75	-0.10
421.13	2.90
421.50	4.90
421.88	7.90
422.25	-1.10
422.63	1.90
423.00	0.90
423.38	2.90
423.75	2.90
424.12	0.90
424.50	0.90
424.87	-0.10
425.25	0.90
425.62	1.90
426.00	-0.10
426.37	-0.10
426.75	0.90
427.12	2.90
427.50	5.90
427.87	0.90
428.24	4.90
428.62	6.90
428.99	1.90
429.37	1.90
429.74	-1.10
430.11	-0.10
430.49	2.90
430.86	1.90
431.24	-0.10
431.61	0.90
431.98	2.90
432.36	2.90
432.73	-0.10
433.11	1.90
433.48	4.90
433.85	0.90
434.23	-1.10
434.60	0.90
434.97	2.90
435.35	0.90
435.72	2.90
436.09	4.90
436.47	5.90
436.84	5.90
437.21	7.90
437.59	3.90
437.96	2.90
438.33	0.90
438.71	1.90
439.08	0.90
439.45	1.90
439.83	3.90
440.20	2.90
440.57	1.90
440.94	4.90
441.32	3.90
441.69	0.90
442.06	-4.10
442.43	-4.10
442.81	0.90
443.18	1.90
443.55	2.90
443.93	2.90
444.30	0.90
444.67	2.90
445.04	3.90
445.41	3.90
445.79	2.90
446.16	9.90
446.53	7.90
446.90	4.90
447.28	5.90
447.65	3.90
448.02	4.90
448.39	1.90
448.76	10.90
449.14	3.90
449.51	-1.10
449.88	1.90
450.25	23.90
450.62	7.90
451.00	-0.10
451.37	-1.10
451.74	-1.10
452.11	0.90
452.48	2.90
452.85	0.90
453.22	0.90
453.60	10.90
453.97	6.90
454.34	0.90
454.71	0.90
455.08	0.90
455.45	1.90
455.82	0.90
456.20	3.90
456.57	-0.10
456.94	0.90
457.31	0.90
457.68	1.90
458.05	-0.10
458.42	-2.10
458.79	-0.10
459.16	0.90
459.53	-0.10
459.90	-0.10
460.27	0.90
460.65	3.90
461.02	3.90
461.39	0.90
461.76	-1.10
462.13	-1.10
462.50	-0.10
462.87	-0.10
463.24	-0.10
463.61	-0.10
463.98	2.90
464.35	8.90
464.72	2.90
465.09	1.90
465.46	-3.10
465.83	0.90
466.20	1.90
466.57	1.90
466.94	-1.10
467.31	1.90
467.68	1.90
468.05	-2.10
468.42	-3.10
468.79	0.90
469.16	1.90
469.53	2.90
469.90	6.90
470.27	2.90
470.64	2.90
471.01	3.90
471.38	4.90
471.75	6.90
472.11	3.90
472.48	4.90
472.85	1.90
473.22	-1.10
473.59	2.90
473.96	4.90
474.33	0.90
474.70	-0.10
475.07	-0.10
475.44	-3.10
475.81	-1.10
476.17	0.90
476.54	-1.10
476.91	-1.10
477.28	-0.10
477.65	-0.10
478.02	1.90
478.39	1.90
478.76	1.90
479.12	1.90
479.49	3.90
479.86	5.90
480.23	1.90
480.60	0.90
480.97	-0.10
481.33	-3.10
481.70	0.90
482.07	4.90
482.44	1.90
482.81	-2.10
483.17	0.90
483.54	1.90
483.91	-0.10
484.28	-2.10
484.65	-0.10
485.01	3.90
485.38	3.90
485.75	3.90
486.12	2.90
486.49	0.90
486.85	-3.10
487.22	-0.10
487.59	-1.10
487.96	0.90
488.32	0.90
488.69	-0.10
489.06	-3.10
489.43	-0.10
489.79	0.90
490.16	1.90
490.53	0.90
490.89	-2.10
491.26	-0.10
491.63	1.90
492.00	0.90
492.36	-0.10
492.73	-1.10
493.10	-1.10
493.46	2.90
493.83	0.90
494.20	3.90
494.56	1.90
494.93	-0.10
495.30	1.90
495.66	0.90
496.03	-0.10
496.40	1.90
496.76	-1.10
497.13	-2.10
497.50	-0.10
497.86	5.90
498.23	0.90
498.59	0.90
498.96	-1.10
499.33	-0.10
499.69	5.90
500.06	1.90
500.43	-1.10
500.79	-0.10
501.16	-0.10
501.52	-1.10
501.89	1.90
502.25	3.90
502.62	2.90
502.99	1.90
503.35	0.90
503.72	0.90
504.08	1.90
504.45	-0.10
504.81	3.90
505.18	4.90
505.55	0.90
505.91	-1.10
506.28	5.90
506.64	-1.10
507.01	-4.10
507.37	-0.10
507.74	-0.10
508.10	0.90
508.47	3.90
508.83	-2.10
509.20	1.90
509.56	2.90
509.93	4.90
510.29	2.90
510.66	0.90
511.02	3.90
511.39	1.90
511.75	-1.10
512.12	-1.10
512.48	-2.10
512.85	-3.10
513.21	-2.10
513.57	9.90
513.94	1.90
514.30	-0.10
514.67	-0.10
515.03	-1.10
515.40	2.90
515.76	0.90
516.12	0.90
516.49	-0.10
516.85	-2.10
517.22	-1.10
517.58	-2.10
517.94	-1.10
518.31	1.90
518.67	1.90
519.04	-1.10
519.40	-0.10
519.76	-0.10
520.13	-1.10
520.49	-2.10
520.85	3.90
521.22	-0.10
521.58	-2.10
521.95	-2.10
522.31	-1.10
522.67	5.90
523.04	1.90
523.40	0.90
523.76	1.90
524.13	0.90
524.49	-2.10
524.85	-1.10
525.21	3.90
525.58	2.90
525.94	1.90
526.30	-1.10
526.67	-2.10
527.03	-1.10
527.39	-2.10
527.76	-2.10
528.12	0.90
528.48	0.90
528.84	-2.10
529.21	-1.10
529.57	-0.10
529.93	-3.10
530.29	-0.10
530.66	1.90
531.02	-0.10
531.38	0.90
531.74	-1.10
532.11	1.90
532.47	-1.10
532.83	-3.10
533.19	-2.10
533.55	1.90
533.92	-1.10
534.28	-3.10
534.64	7.90
535.00	0.90
535.36	3.90
535.73	-1.10
536.09	1.90
536.45	0.90
536.81	-0.10
537.17	-1.10
537.53	-1.10
537.90	-1.10
538.26	-0.10
538.62	1.90
538.98	1.90
539.34	1.90
539.70	0.90
540.06	4.90
540.43	0.90
540.79	3.90
541.15	18.90
541.51	8.90
541.87	6.90
542.23	2.90
542.59	-0.10
542.95	-2.10
543.31	-1.10
543.67	0.90
544.04	4.90
544.40	1.90
544.76	1.90
545.12	3.90
545.48	4.90
