SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 29 13:31:15 NZDT 2014
User: radimdet
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G7029
Integration Time (usec): 400000 (USB2G7029)
Spectra Averaged: 1 (USB2G7029)
Boxcar Smoothing: 0 (USB2G7029)
Correct for Electrical Dark: Yes (USB2G7029)
Strobe/Lamp Enabled: No (USB2G7029)
Correct for Detector Non-linearity: No (USB2G7029)
Correct for Stray Light: No (USB2G7029)
Number of Pixels in Processed Spectrum: 2048
340.33	-10.76
340.72	-10.76
341.10	-12.76
341.48	-12.76
341.87	-8.76
342.25	-1.76
342.63	1.24
343.02	5.24
343.40	-2.76
343.78	-4.76
344.17	-4.76
344.55	-5.76
344.93	-4.76
345.32	-3.76
345.70	-1.76
346.08	-2.76
346.46	-4.76
346.85	-2.76
347.23	-0.76
347.61	-0.76
348.00	11.24
348.38	1.24
348.76	-3.76
349.14	-2.76
349.53	-0.76
349.91	0.24
350.29	0.24
350.67	-2.76
351.06	-2.76
351.44	-5.76
351.82	-2.76
352.20	-1.76
352.59	-0.76
352.97	0.24
353.35	0.24
353.73	2.24
354.11	3.24
354.50	-1.76
354.88	-0.76
355.26	-4.76
355.64	-2.76
356.02	-1.76
356.41	-1.76
356.79	0.24
357.17	-3.76
357.55	-2.76
357.93	-5.76
358.32	-2.76
358.70	-3.76
359.08	-2.76
359.46	-2.76
359.84	-0.76
360.22	-0.76
360.60	1.24
360.99	-2.76
361.37	-3.76
361.75	-5.76
362.13	-4.76
362.51	0.24
362.89	1.24
363.27	2.24
363.65	1.24
364.04	6.24
364.42	3.24
364.80	-0.76
365.18	-0.76
365.56	3.24
365.94	2.24
366.32	-2.76
366.70	-1.76
367.08	4.24
367.46	18.24
367.85	5.24
368.23	0.24
368.61	-0.76
368.99	1.24
369.37	1.24
369.75	-0.76
370.13	3.24
370.51	2.24
370.89	1.24
371.27	2.24
371.65	-0.76
372.03	-0.76
372.41	1.24
372.79	-2.76
373.17	-1.76
373.55	-0.76
373.93	-3.76
374.31	-0.76
374.69	-1.76
375.07	-0.76
375.45	-1.76
375.83	-0.76
376.21	2.24
376.59	1.24
376.97	2.24
377.35	-1.76
377.73	1.24
378.11	2.24
378.49	0.24
378.87	1.24
379.25	1.24
379.63	0.24
380.01	1.24
380.39	-0.76
380.77	3.24
381.15	-0.76
381.52	-0.76
381.90	2.24
382.28	2.24
382.66	0.24
383.04	-0.76
383.42	-2.76
383.80	0.24
384.18	3.24
384.56	0.24
384.94	4.24
385.32	4.24
385.69	2.24
386.07	-1.76
386.45	12.24
386.83	3.24
387.21	4.24
387.59	0.24
387.97	1.24
388.34	-1.76
388.72	-0.76
389.10	1.24
389.48	3.24
