SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 29 13:33:36 NZDT 2014
User: radimdet
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G7029
Integration Time (usec): 400000 (USB2G7029)
Spectra Averaged: 1 (USB2G7029)
Boxcar Smoothing: 0 (USB2G7029)
Correct for Electrical Dark: Yes (USB2G7029)
Strobe/Lamp Enabled: No (USB2G7029)
Correct for Detector Non-linearity: No (USB2G7029)
Correct for Stray Light: No (USB2G7029)
Number of Pixels in Processed Spectrum: 2048
340.33	-10.30
340.72	-10.30
341.10	-11.30
341.48	-8.30
341.87	-6.30
342.25	0.70
342.63	1.70
343.02	3.70
343.40	-5.30
343.78	-3.30
344.17	-2.30
344.55	-5.30
344.93	-4.30
345.32	-4.30
345.70	-2.30
346.08	-5.30
346.46	-4.30
346.85	-1.30
347.23	-1.30
347.61	-0.30
348.00	7.70
348.38	-2.30
348.76	-4.30
349.14	-0.30
349.53	-1.30
349.91	-4.30
350.29	-6.30
350.67	-5.30
351.06	-5.30
351.44	-3.30
351.82	-1.30
352.20	-4.30
352.59	-1.30
352.97	-0.30
353.35	-1.30
353.73	-0.30
354.11	-2.30
354.50	-2.30
354.88	0.70
355.26	-2.30
355.64	-5.30
356.02	-4.30
356.41	-2.30
356.79	-3.30
357.17	-4.30
357.55	-4.30
357.93	-3.30
358.32	-3.30
358.70	-3.30
359.08	-3.30
359.46	-1.30
359.84	2.70
360.22	-4.30
360.60	-0.30
360.99	-0.30
361.37	-3.30
361.75	-3.30
362.13	0.70
362.51	1.70
362.89	-3.30
363.27	-3.30
363.65	-0.30
364.04	11.70
364.42	3.70
364.80	-3.30
365.18	-2.30
365.56	0.70
365.94	-1.30
366.32	-3.30
366.70	-1.30
367.08	2.70
367.46	13.70
367.85	2.70
368.23	1.70
368.61	-1.30
368.99	1.70
369.37	-1.30
369.75	-5.30
370.13	-2.30
370.51	-0.30
370.89	1.70
371.27	2.70
371.65	-0.30
372.03	-2.30
372.41	-2.30
372.79	-3.30
373.17	-2.30
373.55	0.70
373.93	0.70
374.31	-3.30
374.69	-2.30
375.07	1.70
375.45	0.70
375.83	1.70
376.21	2.70
376.59	2.70
376.97	-0.30
377.35	-0.30
377.73	-0.30
378.11	1.70
378.49	-0.30
378.87	-0.30
379.25	0.70
379.63	-2.30
380.01	0.70
380.39	-0.30
380.77	-3.30
381.15	-3.30
381.52	-5.30
381.90	1.70
382.28	1.70
382.66	-2.30
383.04	-0.30
383.42	-1.30
383.80	-2.30
384.18	1.70
384.56	1.70
384.94	0.70
385.32	5.70
385.69	0.70
386.07	-0.30
386.45	12.70
386.83	1.70
387.21	-2.30
387.59	1.70
387.97	0.70
388.34	2.70
388.72	0.70
389.10	-0.30
389.48	2.70
389.86	0.70
390.24	3.70
390.62	2.70
390.99	5.70
391.37	3.70
391.75	3.70
392.13	-0.30
392.51	-2.30
392.88	-1.30
393.26	-1.30
393.64	-0.30
394.02	1.70
394.40	0.70
394.77	17.70
395.15	6.70
395.53	-0.30
395.91	4.70
396.29	4.70
396.66	1.70
397.04	1.70
397.42	-0.30
397.80	4.70
398.17	2.70
398.55	8.70
398.93	4.70
399.31	1.70
399.68	1.70
400.06	-1.30
400.44	2.70
400.82	3.70
401.19	0.70
401.57	3.70
401.95	-0.30
402.32	2.70
402.70	1.70
403.08	-0.30
403.45	0.70
403.83	4.70
404.21	1.70
404.59	-0.30
404.96	1.70
405.34	0.70
405.72	3.70
406.09	0.70
406.47	-1.30
406.85	0.70
407.22	2.70
407.60	2.70
407.97	-0.30
408.35	3.70
408.73	15.70
409.10	3.70
409.48	0.70
409.86	2.70
410.23	0.70
410.61	2.70
410.99	1.70
411.36	2.70
411.74	-0.30
412.11	1.70
412.49	3.70
412.87	1.70
413.24	2.70
413.62	2.70
413.99	-1.30
414.37	1.70
414.74	3.70
415.12	3.70
415.50	3.70
415.87	2.70
416.25	2.70
416.62	1.70
417.00	3.70
417.37	0.70
417.75	1.70
418.12	-1.30
418.50	1.70
418.87	-0.30
419.25	-0.30
419.63	4.70
420.00	-0.30
420.38	-0.30
420.75	-0.30
421.13	1.70
421.50	0.70
421.88	1.70
422.25	2.70
422.63	0.70
423.00	-0.30
423.38	-2.30
423.75	-2.30
424.12	3.70
424.50	4.70
424.87	0.70
425.25	-0.30
425.62	1.70
426.00	0.70
426.37	0.70
426.75	2.70
427.12	-0.30
427.50	2.70
427.87	1.70
428.24	6.70
428.62	7.70
428.99	1.70
429.37	0.70
429.74	-0.30
430.11	-3.30
430.49	4.70
430.86	2.70
431.24	3.70
431.61	3.70
431.98	2.70
432.36	2.70
432.73	-2.30
433.11	1.70
433.48	3.70
433.85	2.70
434.23	1.70
434.60	4.70
434.97	4.70
435.35	3.70
435.72	-0.30
436.09	0.70
436.47	-0.30
436.84	-0.30
437.21	4.70
437.59	3.70
437.96	2.70
438.33	1.70
438.71	1.70
439.08	0.70
439.45	0.70
439.83	2.70
440.20	4.70
440.57	-1.30
440.94	5.70
441.32	4.70
441.69	1.70
442.06	3.70
442.43	2.70
442.81	2.70
443.18	6.70
443.55	2.70
443.93	2.70
444.30	0.70
444.67	-0.30
445.04	1.70
445.41	5.70
445.79	5.70
446.16	12.70
446.53	10.70
446.90	3.70
447.28	3.70
447.65	3.70
448.02	6.70
448.39	3.70
448.76	12.70
449.14	4.70
449.51	4.70
449.88	4.70
450.25	24.70
450.62	7.70
451.00	2.70
451.37	0.70
451.74	2.70
452.11	2.70
452.48	5.70
452.85	-0.30
453.22	-1.30
453.60	15.70
453.97	10.70
454.34	3.70
454.71	0.70
455.08	3.70
455.45	1.70
455.82	3.70
456.20	2.70
456.57	2.70
456.94	3.70
457.31	1.70
457.68	6.70
458.05	5.70
458.42	-2.30
458.79	-0.30
459.16	1.70
459.53	-0.30
459.90	-0.30
460.27	2.70
460.65	4.70
461.02	2.70
461.39	1.70
461.76	4.70
462.13	3.70
462.50	3.70
462.87	3.70
463.24	4.70
463.61	5.70
463.98	4.70
464.35	10.70
464.72	3.70
465.09	0.70
465.46	2.70
465.83	3.70
466.20	2.70
466.57	0.70
466.94	1.70
467.31	5.70
467.68	2.70
468.05	-1.30
468.42	-1.30
468.79	2.70
469.16	6.70
469.53	2.70
469.90	6.70
470.27	0.70
470.64	-2.30
471.01	3.70
471.38	2.70
471.75	6.70
472.11	2.70
472.48	1.70
472.85	-0.30
473.22	-0.30
473.59	4.70
473.96	0.70
474.33	1.70
474.70	-0.30
475.07	0.70
475.44	1.70
475.81	3.70
476.17	4.70
476.54	1.70
476.91	2.70
477.28	2.70
477.65	-2.30
478.02	3.70
478.39	7.70
478.76	2.70
479.12	3.70
479.49	6.70
479.86	2.70
480.23	3.70
480.60	4.70
480.97	0.70
481.33	-0.30
481.70	1.70
482.07	0.70
482.44	-0.30
482.81	-1.30
483.17	-0.30
483.54	-0.30
483.91	0.70
484.28	-0.30
484.65	-1.30
485.01	2.70
485.38	10.70
485.75	3.70
486.12	3.70
486.49	3.70
486.85	0.70
487.22	0.70
487.59	-1.30
487.96	-3.30
488.32	-0.30
488.69	2.70
489.06	2.70
